193.109.78.50:4444
193.109.78.83:4444
193.109.78.37:4444
193.109.78.101:4444
3.226.182.186:3128
193.109.78.97:4444
193.109.78.66:4444
74.48.7.43:80
101.37.22.207:3128
222.138.76.6:9002
193.109.78.57:4444
193.109.78.246:4444
193.109.78.56:4444
67.223.119.155:80
193.109.78.112:4444
193.109.78.250:4444
45.144.65.10:4444
116.125.141.115:80
45.144.65.13:4444
193.109.78.61:4444
193.109.78.61:4444
193.109.79.221:4444
45.144.65.12:4444
193.109.78.76:4444
154.65.39.7:80
72.10.164.178:32331
221.6.139.190:9002
161.35.70.249:8080
222.243.174.132:81
101.255.116.125:8080
159.203.103.28:80
82.137.244.151:8080
67.43.227.226:18927
103.134.223.139:8181
85.115.112.178:8197
120.48.62.239:8080
102.214.165.201:1976
154.236.189.15:1976
219.129.167.82:2222
122.10.101.12:3128
72.10.164.178:10643
223.215.176.83:8089
117.102.81.5:53281
72.10.164.178:16529
177.54.229.164:9292
72.10.164.178:27343
103.101.193.78:1111
154.236.177.100:1977
102.222.51.105:8080
217.52.247.76:1976
67.43.227.227:14711
72.10.164.178:20553
183.234.215.11:8443
103.127.220.70:8181
102.214.165.241:1981
152.231.87.11:999
12.88.29.66:9080
117.54.114.98:80
101.255.169.250:8080
152.101.73.180:13579
154.239.3.186:8080
72.10.164.178:30717
67.43.236.20:32867
34.126.125.90:8080
152.231.87.10:999
195.158.16.9:3128
67.43.227.226:19569
176.10.111.23:80
152.231.25.58:8080
67.43.236.20:27075
67.43.227.227:24365
43.226.14.141:32650
150.129.5.228:8080
103.125.240.237:8080
177.37.217.45:8080
119.59.96.112:80
117.250.3.58:8080
220.247.162.70:8080
181.176.20.103:999
179.1.68.206:999
116.68.170.115:8019
65.21.159.49:80
43.247.38.57:8080
27.121.87.187:80
121.40.62.167:3128
102.0.3.222:8080
177.242.151.136:8080
177.93.51.210:999
101.255.150.49:8089
43.243.140.58:10001
218.6.120.111:7777
67.43.227.227:1205
103.110.34.43:8081
217.160.99.39:80
102.134.181.142:9999
75.108.126.50:8089
122.54.147.110:8082
103.139.127.244:8080
67.43.227.227:17467
154.83.29.70:3030
193.109.78.87:4444
101.132.191.95:3128
72.10.164.178:1035
103.105.228.66:8080
67.43.227.227:19581
67.43.227.227:16591
67.43.227.227:13137
72.10.164.178:21927
117.54.114.33:80
102.68.128.217:8080
103.118.175.200:3127
23.225.133.79:41698
67.43.227.227:26025
67.43.227.227:1583
117.121.204.9:9797
72.10.164.178:13239
158.101.113.18:80
117.54.114.101:80
154.73.28.49:8080
43.255.113.232:8084
43.245.93.193:53805
43.255.113.232:85
43.255.113.232:8080
43.255.113.232:83
43.255.113.232:8086
180.123.111.229:8089
103.105.196.77:80
103.105.196.107:80
43.255.113.232:8083
179.60.235.249:8094
179.60.235.251:8094
103.105.196.98:80
103.105.196.165:80
180.123.40.248:8089
43.255.113.232:81
43.255.113.232:8081
177.234.244.49:999
103.105.196.176:80
220.247.161.239:1080
43.255.113.232:80
177.221.140.99:8080
77.221.149.150:80
177.240.20.117:999
116.97.240.147:4995
217.52.247.76:1981
23.225.133.74:41698
177.231.245.182:8080
116.6.226.122:8800
65.21.49.83:8080
