101.51.139.219:8180
102.68.128.211:8080
102.222.252.182:9999
101.47.4.29:6066
103.110.36.18:82
103.105.196.98:80
103.105.196.128:80
20.111.54.16:8123
3.12.144.146:3128
162.245.85.220:80
54.64.207.194:13
3.122.84.99:80
54.179.44.51:3128
20.24.43.214:80
103.163.51.254:80
3.10.175.104:4000
37.27.29.181:80
37.27.81.120:80
212.107.29.43:80
52.65.193.254:3128
99.80.11.54:3128
3.69.49.95:9080
13.37.59.99:3128
178.128.200.87:80
3.37.125.76:3128
216.137.184.253:80
194.67.91.153:80
3.127.62.252:80
3.123.150.192:3128
193.151.143.207:443
51.210.19.141:80
13.37.89.201:3128
51.89.73.162:80
51.16.199.206:3128
54.248.238.110:80
133.18.234.13:80
52.16.232.164:3128
209.146.104.56:80
3.70.179.165:80
18.185.169.150:3128
35.72.118.126:80
104.222.32.110:80
162.223.94.164:80
52.196.1.182:80
123.30.154.171:7777
13.59.156.167:3128
3.68.116.206:4000
18.223.25.15:80
20.210.113.32:8123
111.247.40.241:80
192.73.244.36:80
3.110.154.103:8800
190.103.177.131:80
46.51.249.135:3128
18.206.158.17:3128
54.67.125.45:3128
38.54.71.67:80
154.65.39.7:80
173.213.71.6:80
35.180.64.204:16877
103.130.145.169:80
51.89.14.70:80
95.217.178.175:80
3.212.148.199:3128
101.47.4.29:6066
185.201.8.166:80
52.67.10.183:80
20.205.61.143:80
45.43.32.228:80
20.206.106.192:8123
37.27.82.72:80
3.77.153.38:80
35.185.196.38:3128
51.145.176.250:8080
93.177.67.178:80
20.193.154.130:8888
47.56.110.204:8989
188.121.118.32:80
116.203.28.43:80
154.208.10.126:80
12.186.205.120:80
162.223.94.166:80
83.98.243.181:80
13.56.192.187:80
18.228.198.164:80
51.20.19.159:3128
54.233.119.172:3128
45.188.164.48:999
103.170.100.96:8080
